,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,PORTLAND_ACTION,CHARLOTTE_SCORE,PORTLAND_SCORE
25,1,8:52.0,K. Walker misses 2-pt jump shot from 17 ft,,3,8
26,1,8:51.0,,Defensive rebound by J. Layman,3,8
27,1,8:43.0,,D. Lillard makes 2-pt layup from 1 ft,3,10
28,1,8:23.0,B. Biyombo misses 2-pt layup from 3 ft,,3,10
29,1,8:20.0,,Defensive rebound by C. McCollum,3,10
30,1,8:17.0,,C. McCollum makes 3-pt jump shot from 25 ft,3,13
31,1,8:17.0,Charlotte full timeout,,3,13
32,1,8:04.0,J. Lamb makes 2-pt layup from 1 ft (assist by B. Biyombo),,5,13
33,1,7:43.0,,C. McCollum misses 2-pt jump shot from 19 ft,5,13
34,1,7:42.0,Defensive rebound by N. Batum,,5,13
35,1,7:34.0,B. Biyombo makes 2-pt dunk from 1 ft (assist by N. Batum),,7,13
36,1,7:22.0,,J. Layman misses 2-pt jump shot from 22 ft,7,13
37,1,7:20.0,Defensive rebound by B. Biyombo,,7,13
38,1,7:13.0,B. Biyombo misses 2-pt layup from 1 ft,,7,13
39,1,7:12.0,,Defensive rebound by A. Aminu,7,13
40,1,7:03.0,,J. Layman misses 2-pt layup at rim,7,13
41,1,7:01.0,Defensive rebound by J. Lamb,,7,13
42,1,7:01.0,Personal foul by J. Layman (drawn by J. Lamb),,7,13
43,1,6:46.0,B. Biyombo misses 2-pt hook shot from 13 ft (block by J. Nurkić),,7,13
44,1,6:44.0,,Defensive rebound by A. Aminu,7,13
45,1,6:40.0,,C. McCollum makes 3-pt jump shot from 25 ft (assist by A. Aminu),7,16
46,1,6:24.0,K. Walker makes 3-pt jump shot from 24 ft,,10,16
47,1,6:12.0,,C. McCollum makes 2-pt jump shot from 10 ft (assist by A. Aminu),10,18
48,1,5:55.0,B. Biyombo makes 2-pt jump shot from 15 ft (assist by K. Walker),,12,18
49,1,5:42.0,,D. Lillard misses 3-pt jump shot from 26 ft,12,18
50,1,5:40.0,Defensive rebound by B. Biyombo,,12,18
51,1,5:30.0,N. Batum misses 2-pt jump shot from 13 ft,,12,18
52,1,5:29.0,,Defensive rebound by A. Aminu,12,18
53,1,5:21.0,,C. McCollum makes 2-pt jump shot from 17 ft (assist by J. Nurkić),12,20
54,1,5:08.0,J. Lamb makes 2-pt layup from 1 ft (assist by N. Batum),,14,20
55,1,4:57.0,,C. McCollum misses 3-pt jump shot from 25 ft,14,20
56,1,4:55.0,,Offensive rebound by C. McCollum,14,20
57,1,4:53.0,,C. McCollum makes 2-pt jump shot from 5 ft,14,22
58,1,4:53.0,Charlotte full timeout,,14,22
59,1,4:53.0,M. Bridges enters the game for B. Biyombo,,14,22
60,1,4:53.0,W. Hernangómez enters the game for J. Lamb,,14,22
61,1,4:53.0,M. Monk enters the game for M. Williams,,14,22
62,1,4:53.0,,E. Turner enters the game for J. Layman,14,22
63,1,4:38.0,K. Walker misses 2-pt layup from 2 ft (block by J. Nurkić),,14,22
64,1,4:38.0,Offensive rebound by Team,,14,22
65,1,4:31.0,K. Walker misses 2-pt jump shot from 21 ft,,14,22
66,1,4:29.0,,Defensive rebound by J. Nurkić,14,22
67,1,4:19.0,,D. Lillard makes 2-pt layup from 1 ft (assist by E. Turner),14,24
68,1,4:01.0,N. Batum makes 2-pt jump shot from 12 ft,,16,24
69,1,3:41.0,,J. Nurkić makes 2-pt layup from 1 ft (assist by C. McCollum),16,26
70,1,3:41.0,,Shooting foul by W. Hernangómez (drawn by J. Nurkić),16,26
71,1,3:41.0,,J. Nurkić makes free throw 1 of 1,16,27
72,1,3:24.0,M. Bridges misses 2-pt dunk from 2 ft (block by J. Nurkić),,16,27
73,1,3:20.0,Offensive rebound by W. Hernangómez,,16,27
74,1,3:16.0,K. Walker makes 2-pt jump shot from 16 ft,,18,27
75,1,3:00.0,,C. McCollum makes 2-pt jump shot from 17 ft,18,29
76,1,2:46.0,K. Walker misses 3-pt jump shot from 25 ft,,18,29
77,1,2:46.0,,Defensive rebound by Team,18,29
78,1,2:32.0,,C. McCollum makes 2-pt jump shot from 5 ft,18,31
79,1,2:18.0,N. Batum makes 3-pt jump shot from 25 ft (assist by W. Hernangómez),,21,31
80,1,2:05.0,,C. McCollum misses 3-pt jump shot from 27 ft,21,31
81,1,2:02.0,Defensive rebound by N. Batum,,21,31
82,1,1:45.0,Turnover by N. Batum (lost ball; steal by E. Turner),,21,31
83,1,1:40.0,,E. Turner misses 3-pt jump shot from 25 ft,21,31
84,1,1:37.0,,Offensive rebound by J. Nurkić,21,31
85,1,1:37.0,,D. Lillard misses 2-pt layup from 1 ft,21,31
86,1,1:37.0,,Offensive rebound by D. Lillard,21,31
87,1,1:32.0,,E. Turner misses 2-pt layup from 2 ft,21,31
88,1,1:30.0,Defensive rebound by W. Hernangómez,,21,31
89,1,1:26.0,K. Walker makes 3-pt jump shot from 25 ft (assist by M. Monk),,24,31
90,1,1:08.0,,E. Turner makes 2-pt layup from 10 ft,24,33
91,1,0:55.0,K. Walker misses 2-pt jump shot from 3 ft (block by J. Nurkić),,24,33
92,1,0:53.0,,Defensive rebound by D. Lillard,24,33
93,1,0:49.0,,D. Lillard makes 2-pt layup from 1 ft,24,35
94,1,0:35.0,N. Batum makes 3-pt jump shot from 25 ft,,27,35
95,1,0:31.0,,D. Lillard makes 2-pt jump shot from 10 ft,27,37
96,1,0:12.0,K. Walker misses 2-pt jump shot from 16 ft,,27,37
97,1,0:07.0,Offensive rebound by W. Hernangómez,,27,37
98,1,0:07.0,W. Hernangómez misses 2-pt layup at rim,,27,37
99,1,0:06.0,,Defensive rebound by J. Nurkić,27,37
100,1,0:06.0,,Z. Collins enters the game for J. Nurkić,27,37
101,1,0:00.0,,D. Lillard misses 2-pt jump shot from 20 ft,27,37
102,1,0:00.0,,Offensive rebound by Team,27,37
103,2,11:47.0,M. Monk makes 3-pt jump shot from 24 ft (assist by T. Parker),,30,37
104,2,11:31.0,,S. Curry misses 3-pt jump shot from 25 ft,30,37
105,2,11:28.0,Defensive rebound by M. Williams,,30,37
106,2,11:17.0,T. Parker makes 2-pt layup from 2 ft,,32,37
107,2,11:17.0,Shooting foul by S. Curry (drawn by T. Parker),,32,37
108,2,11:17.0,T. Parker makes free throw 1 of 1,,33,37
109,2,11:08.0,,Shooting foul by M. Williams (drawn by E. Turner),33,37
110,2,11:08.0,,E. Turner makes free throw 1 of 2,33,38
111,2,11:08.0,,E. Turner makes free throw 2 of 2,33,39
112,2,10:55.0,M. Monk misses 3-pt jump shot from 25 ft,,33,39
113,2,10:53.0,,Defensive rebound by M. Leonard,33,39
114,2,10:41.0,,M. Leonard makes 2-pt dunk from 2 ft (assist by E. Turner),33,41
115,2,10:29.0,M. Williams makes 3-pt jump shot from 24 ft (assist by T. Parker),,36,41
116,2,10:12.0,,N. Stauskas makes 2-pt jump shot from 18 ft,36,43
117,2,9:59.0,T. Parker misses 2-pt jump shot from 13 ft,,36,43
118,2,9:57.0,,Defensive rebound by S. Curry,36,43
119,2,9:48.0,,E. Turner makes 2-pt layup from 2 ft,36,45
120,2,9:39.0,M. Monk misses 2-pt layup from 2 ft (block by M. Leonard),,36,45
121,2,9:36.0,,Defensive rebound by E. Turner,36,45
122,2,9:31.0,,N. Stauskas makes 2-pt jump shot from 17 ft,36,47
123,2,9:31.0,Charlotte full timeout,,36,47
124,2,9:21.0,M. Williams misses 3-pt jump shot from 27 ft,,36,47
125,2,9:18.0,,Defensive rebound by E. Turner,36,47
126,2,9:00.0,,M. Leonard misses 2-pt dunk from 1 ft,36,47
127,2,8:58.0,Defensive rebound by M. Monk,,36,47
128,2,8:41.0,M. Kidd-Gilchrist misses 2-pt jump shot from 21 ft,,36,47
129,2,8:39.0,,Defensive rebound by N. Stauskas,36,47
130,2,8:18.0,,S. Curry makes 3-pt jump shot from 25 ft,36,50
131,2,7:51.0,J. Lamb misses 2-pt jump shot from 15 ft,,36,50
132,2,7:50.0,Offensive rebound by Team,,36,50
133,2,7:50.0,,Loose ball foul by Z. Collins (drawn by M. Kidd-Gilchrist),36,50
134,2,7:50.0,K. Walker enters the game for M. Monk,,36,50
135,2,7:37.0,T. Parker misses 3-pt jump shot from 24 ft,,36,50
136,2,7:36.0,Offensive rebound by M. Williams,,36,50
137,2,7:34.0,J. Lamb misses 3-pt jump shot from 26 ft,,36,50
138,2,7:31.0,,Defensive rebound by E. Turner,36,50
139,2,7:13.0,,Shooting foul by K. Walker (drawn by N. Stauskas),36,50
140,2,7:13.0,,N. Stauskas makes free throw 1 of 3,36,51
141,2,7:13.0,,N. Stauskas makes free throw 2 of 3,36,52
142,2,7:13.0,B. Biyombo enters the game for M. Williams,,36,52
143,2,7:13.0,,N. Stauskas misses free throw 3 of 3,36,52
144,2,7:10.0,Defensive rebound by B. Biyombo,,36,52
145,2,6:52.0,B. Biyombo misses 2-pt jump shot from 12 ft (block by M. Leonard),,36,52
146,2,6:50.0,,Defensive rebound by Z. Collins,36,52
147,2,6:44.0,,S. Curry makes 3-pt jump shot from 24 ft (assist by E. Turner),36,55
148,2,6:32.0,Personal foul by E. Turner (drawn by K. Walker),,36,55
149,2,6:23.0,J. Lamb makes 2-pt layup from 4 ft (assist by M. Kidd-Gilchrist),,38,55
150,2,6:09.0,,E. Turner makes 2-pt jump shot from 7 ft (assist by S. Curry),38,57
151,2,5:55.0,B. Biyombo misses 2-pt jump shot from 4 ft (block by M. Leonard),,38,57
152,2,5:53.0,Offensive rebound by M. Kidd-Gilchrist,,38,57
153,2,5:48.0,J. Lamb makes 2-pt jump shot from 8 ft,,40,57
154,2,5:32.0,,E. Turner makes 2-pt layup at rim (assist by Z. Collins),40,59
155,2,5:21.0,Personal foul by M. Leonard (drawn by J. Lamb),,40,59
156,2,5:21.0,N. Batum enters the game for T. Parker,,40,59
157,2,5:15.0,J. Lamb misses 2-pt jump shot from 9 ft,,40,59
158,2,5:13.0,Offensive rebound by J. Lamb,,40,59
159,2,5:13.0,Shooting foul by M. Leonard (drawn by J. Lamb),,40,59
160,2,5:13.0,J. Lamb makes free throw 1 of 2,,41,59
161,2,5:13.0,J. Lamb misses free throw 2 of 2,,41,59
162,2,5:07.0,,Defensive rebound by Z. Collins,41,59
163,2,5:00.0,,S. Curry misses 3-pt jump shot from 24 ft,41,59
164,2,4:57.0,Defensive rebound by J. Lamb,,41,59
165,2,4:44.0,Shooting foul by E. Turner (drawn by M. Kidd-Gilchrist),,41,59
166,2,4:44.0,M. Kidd-Gilchrist misses free throw 1 of 2,,41,59
167,2,4:44.0,Offensive rebound by Team,,41,59
168,2,4:44.0,,A. Aminu enters the game for Z. Collins,41,59
169,2,4:44.0,,J. Layman enters the game for S. Curry,41,59
170,2,4:44.0,,D. Lillard enters the game for M. Leonard,41,59
171,2,4:44.0,,C. McCollum enters the game for N. Stauskas,41,59
172,2,4:44.0,,J. Nurkić enters the game for E. Turner,41,59
173,2,4:44.0,M. Kidd-Gilchrist makes free throw 2 of 2,,42,59
174,2,4:18.0,,C. McCollum misses 3-pt jump shot from 25 ft,42,59
175,2,4:15.0,Defensive rebound by M. Kidd-Gilchrist,,42,59
176,2,4:03.0,Turnover by J. Lamb (bad pass; steal by D. Lillard),,42,59
177,2,3:57.0,,J. Layman makes 2-pt dunk at rim (assist by D. Lillard),42,61
178,2,3:38.0,M. Kidd-Gilchrist makes 2-pt hook shot from 5 ft (assist by K. Walker),,44,61
179,2,3:27.0,,D. Lillard misses 2-pt jump shot from 21 ft,44,61
180,2,3:27.0,,Offensive rebound by Team,44,61
181,2,3:27.0,Loose ball foul by M. Kidd-Gilchrist (drawn by J. Layman),,44,61
182,2,3:27.0,M. Williams enters the game for M. Kidd-Gilchrist,,44,61
183,2,3:21.0,,C. McCollum makes 2-pt jump shot from 18 ft,44,63
184,2,3:01.0,J. Lamb makes 2-pt jump shot from 16 ft,,46,63
185,2,2:49.0,,D. Lillard makes 2-pt jump shot from 12 ft,46,65
186,2,2:38.0,N. Batum misses 2-pt jump shot from 20 ft,,46,65
187,2,2:36.0,,Defensive rebound by J. Nurkić,46,65
188,2,2:26.0,,C. McCollum makes 3-pt jump shot from 25 ft (assist by D. Lillard),46,68
189,2,2:15.0,Personal foul by D. Lillard (drawn by K. Walker),,46,68
190,2,2:15.0,,Portland full timeout,46,68
191,2,2:15.0,K. Walker misses free throw 1 of 2,,46,68
192,2,2:15.0,Offensive rebound by Team,,46,68
193,2,2:15.0,K. Walker makes free throw 2 of 2,,47,68
194,2,2:05.0,,J. Layman misses 2-pt dunk from 1 ft,47,68
195,2,2:01.0,Defensive rebound by B. Biyombo,,47,68
196,2,1:56.0,Shooting foul by J. Nurkić (drawn by K. Walker),,47,68
197,2,1:56.0,K. Walker makes free throw 1 of 2,,48,68
198,2,1:56.0,K. Walker makes free throw 2 of 2,,49,68
199,2,1:38.0,,A. Aminu misses 2-pt jump shot from 15 ft,49,68
200,2,1:37.0,,Offensive rebound by J. Layman,49,68
201,2,1:36.0,,J. Layman makes 2-pt layup at rim,49,70
202,2,1:19.0,J. Lamb misses 2-pt jump shot from 4 ft,,49,70
203,2,1:17.0,,Defensive rebound by J. Nurkić,49,70
204,2,1:07.0,,A. Aminu misses 3-pt jump shot from 24 ft,49,70
205,2,1:04.0,Defensive rebound by B. Biyombo,,49,70
206,2,0:57.0,K. Walker misses 2-pt jump shot from 18 ft (block by D. Lillard),,49,70
207,2,0:53.0,,Defensive rebound by J. Layman,49,70
208,2,0:48.0,,D. Lillard misses 3-pt jump shot from 25 ft,49,70
209,2,0:45.0,,Offensive rebound by D. Lillard,49,70
210,2,0:43.0,,Turnover by D. Lillard (bad pass; steal by J. Lamb),49,70
211,2,0:39.0,J. Lamb misses 2-pt layup from 2 ft (block by J. Nurkić),,49,70
212,2,0:39.0,Offensive rebound by Team,,49,70
213,2,0:32.0,Turnover by K. Walker (bad pass; steal by D. Lillard),,49,70
214,2,0:25.0,,D. Lillard misses 3-pt jump shot from 25 ft,49,70
215,2,0:23.0,Defensive rebound by N. Batum,,49,70
216,2,0:01.0,K. Walker misses 2-pt layup from 3 ft,,49,70
217,2,0:00.0,,Defensive rebound by C. McCollum,49,70
218,3,11:49.0,Turnover by N. Batum (bad pass),,49,70
219,3,11:28.0,,J. Nurkić makes 2-pt hook shot from 6 ft,49,72
220,3,11:09.0,K. Walker misses 3-pt jump shot from 25 ft,,49,72
221,3,11:04.0,,Defensive rebound by A. Aminu,49,72
222,3,10:57.0,,J. Nurkić makes 2-pt dunk from 1 ft (assist by D. Lillard),49,74
223,3,10:31.0,K. Walker misses 2-pt jump shot from 9 ft (block by D. Lillard),,49,74
224,3,10:31.0,Offensive rebound by K. Walker,,49,74
225,3,10:31.0,Turnover by Team (shot clock),,49,74
226,3,10:13.0,,J. Layman misses 3-pt jump shot from 23 ft,49,74
227,3,10:10.0,Defensive rebound by B. Biyombo,,49,74
228,3,10:04.0,Turnover by N. Batum (bad pass; steal by A. Aminu),,49,74
229,3,9:58.0,,A. Aminu makes 2-pt layup at rim (assist by J. Nurkić),49,76
230,3,9:46.0,Personal foul by C. McCollum (drawn by J. Lamb),,49,76
231,3,9:46.0,M. Bridges enters the game for N. Batum,,49,76
232,3,9:41.0,K. Walker makes 3-pt jump shot from 25 ft (assist by M. Williams),,52,76
233,3,9:41.0,Shooting foul by J. Layman (drawn by K. Walker),,52,76
234,3,9:41.0,K. Walker makes free throw 1 of 1,,53,76
235,3,9:28.0,,C. McCollum misses 3-pt jump shot from 23 ft,53,76
236,3,9:25.0,Defensive rebound by M. Williams,,53,76
237,3,9:17.0,M. Williams misses 2-pt jump shot from 4 ft,,53,76
238,3,9:14.0,Offensive rebound by B. Biyombo,,53,76
239,3,9:14.0,B. Biyombo makes 2-pt layup from 1 ft,,55,76
240,3,9:05.0,,Offensive foul by J. Nurkić (drawn by K. Walker),55,76
241,3,9:05.0,,Turnover by J. Nurkić (offensive foul),55,76
242,3,8:55.0,K. Walker makes 3-pt jump shot from 24 ft (assist by M. Williams),,58,76
243,3,8:39.0,,J. Layman misses 3-pt jump shot from 25 ft,58,76
244,3,8:37.0,Defensive rebound by K. Walker,,58,76
245,3,8:31.0,Turnover by K. Walker (bad pass; steal by C. McCollum),,58,76
246,3,8:25.0,,C. McCollum makes 2-pt jump shot from 12 ft (assist by J. Nurkić),58,78
247,3,8:03.0,J. Lamb makes 2-pt layup from 2 ft,,60,78
248,3,7:48.0,,Turnover by C. McCollum (lost ball; steal by K. Walker),60,78
249,3,7:38.0,Personal foul by D. Lillard (drawn by J. Lamb),,60,78
250,3,7:29.0,K. Walker misses 3-pt jump shot from 25 ft (block by D. Lillard),,60,78
251,3,7:26.0,,Defensive rebound by J. Nurkić,60,78
252,3,7:20.0,,Personal foul by B. Biyombo (drawn by J. Nurkić),60,78
253,3,7:13.0,,D. Lillard makes 3-pt jump shot from 30 ft (assist by C. McCollum),60,81
254,3,6:56.0,J. Lamb makes 2-pt jump shot from 15 ft (assist by B. Biyombo),,62,81
255,3,6:53.0,,D. Lillard makes 3-pt jump shot from 26 ft,62,84
256,3,6:35.0,Offensive foul by J. Lamb (drawn by C. McCollum),,62,84
257,3,6:35.0,Turnover by J. Lamb (offensive foul),,62,84
258,3,6:35.0,,Portland full timeout,62,84
259,3,6:21.0,,A. Aminu misses 3-pt jump shot from 23 ft (block by M. Williams),62,84
260,3,6:18.0,Defensive rebound by J. Lamb,,62,84
261,3,6:08.0,B. Biyombo misses 2-pt hook shot from 4 ft (block by J. Nurkić),,62,84
262,3,6:06.0,,Defensive rebound by J. Layman,62,84
263,3,5:56.0,,A. Aminu makes 3-pt jump shot from 25 ft (assist by J. Nurkić),62,87
264,3,5:43.0,M. Bridges makes 2-pt dunk from 1 ft (assist by J. Lamb),,64,87
265,3,5:27.0,,J. Layman misses 3-pt jump shot from 24 ft,64,87
266,3,5:25.0,Defensive rebound by J. Lamb,,64,87
267,3,5:03.0,M. Bridges makes 2-pt hook shot from 3 ft,,66,87
268,3,4:40.0,,D. Lillard misses 3-pt jump shot from 25 ft,66,87
269,3,4:37.0,,Offensive rebound by J. Nurkić,66,87
270,3,4:35.0,,J. Layman makes 3-pt jump shot from 25 ft (assist by J. Nurkić),66,90
271,3,4:22.0,K. Walker misses 2-pt jump shot from 8 ft,,66,90
272,3,4:22.0,Offensive rebound by K. Walker,,66,90
273,3,4:10.0,M. Williams misses 3-pt jump shot from 25 ft,,66,90
274,3,4:08.0,,Defensive rebound by C. McCollum,66,90
275,3,3:59.0,,Personal foul by M. Williams (drawn by C. McCollum),66,90
276,3,3:59.0,W. Hernangómez enters the game for B. Biyombo,,66,90
277,3,3:59.0,M. Kidd-Gilchrist enters the game for J. Lamb,,66,90
278,3,3:59.0,M. Monk enters the game for M. Williams,,66,90
279,3,3:59.0,,E. Turner enters the game for J. Layman,66,90
280,3,3:51.0,,J. Nurkić makes 2-pt layup from 1 ft (assist by D. Lillard),66,92
281,3,3:26.0,M. Kidd-Gilchrist misses 3-pt jump shot from 25 ft,,66,92
282,3,3:24.0,,Defensive rebound by D. Lillard,66,92
283,3,3:09.0,,C. McCollum makes 3-pt jump shot from 25 ft (assist by J. Nurkić),66,95
284,3,3:02.0,Charlotte full timeout,,66,95
285,3,2:55.0,M. Monk misses 3-pt jump shot from 24 ft,,66,95
286,3,2:51.0,,Defensive rebound by E. Turner,66,95
287,3,2:36.0,,C. McCollum makes 3-pt jump shot from 26 ft,66,98
288,3,2:36.0,,Shooting foul by M. Bridges (drawn by C. McCollum),66,98
289,3,2:36.0,,C. McCollum makes free throw 1 of 1,66,99
290,3,2:15.0,Turnover by K. Walker (bad pass; steal by D. Lillard),,66,99
291,3,2:15.0,,Turnover by D. Lillard (bad pass),66,99
292,3,2:04.0,M. Bridges misses 3-pt jump shot from 25 ft,,66,99
293,3,2:03.0,,Defensive rebound by A. Aminu,66,99
294,3,1:53.0,,C. McCollum misses 3-pt jump shot from 24 ft,66,99
295,3,1:51.0,Defensive rebound by W. Hernangómez,,66,99
296,3,1:37.0,M. Bridges misses 3-pt jump shot from 25 ft,,66,99
297,3,1:35.0,,Defensive rebound by C. McCollum,66,99
298,3,1:21.0,,A. Aminu makes 2-pt jump shot from 18 ft (assist by J. Nurkić),66,101
299,3,1:09.0,Personal foul by C. McCollum (drawn by M. Monk),,66,101
300,3,0:58.0,K. Walker misses 3-pt jump shot from 25 ft,,66,101
301,3,0:57.0,,Defensive rebound by E. Turner,66,101
302,3,0:42.0,,E. Turner misses 2-pt jump shot from 10 ft,66,101
303,3,0:41.0,Defensive rebound by W. Hernangómez,,66,101
304,3,0:30.0,W. Hernangómez makes 2-pt jump shot from 16 ft (assist by M. Bridges),,68,101
305,3,0:05.0,,C. McCollum misses 3-pt jump shot from 25 ft,68,101
306,3,0:03.0,Defensive rebound by W. Hernangómez,,68,101
307,3,0:00.0,K. Walker misses 3-pt jump shot from 32 ft,,68,101
308,3,0:00.0,Offensive rebound by Team,,68,101
309,4,11:47.0,,Turnover by S. Curry (bad pass),68,101
310,4,11:39.0,Shooting foul by N. Stauskas (drawn by M. Monk),,68,101
311,4,11:39.0,M. Monk makes free throw 1 of 2,,69,101
312,4,11:39.0,M. Monk makes free throw 2 of 2,,70,101
313,4,11:24.0,Violation by Team (kicked ball),,70,101
314,4,11:21.0,,Personal foul by W. Hernangómez (drawn by J. Nurkić),70,101
315,4,11:13.0,,Z. Collins misses 3-pt jump shot from 23 ft,70,101
316,4,11:10.0,Defensive rebound by N. Batum,,70,101
317,4,11:03.0,Personal foul by Z. Collins (drawn by W. Hernangómez),,70,101
318,4,10:57.0,Turnover by T. Parker (bad pass; steal by J. Nurkić),,70,101
319,4,10:48.0,,N. Stauskas misses 3-pt jump shot from 25 ft,70,101
320,4,10:44.0,Defensive rebound by W. Hernangómez,,70,101
321,4,10:35.0,W. Hernangómez makes 2-pt dunk from 1 ft (assist by M. Monk),,72,101
322,4,10:35.0,,M. Leonard enters the game for J. Nurkić,72,101
323,4,10:11.0,,Turnover by S. Curry (bad pass),72,101
324,4,10:00.0,W. Hernangómez makes 2-pt layup from 1 ft (assist by T. Parker),,74,101
325,4,9:44.0,,Z. Collins misses 3-pt jump shot from 25 ft,74,101
326,4,9:42.0,Defensive rebound by W. Hernangómez,,74,101
327,4,9:31.0,M. Monk makes 2-pt jump shot from 14 ft,,76,101
328,4,9:30.0,,Portland full timeout,76,101
329,4,9:10.0,,E. Turner makes 3-pt jump shot from 25 ft (assist by N. Stauskas),76,104
330,4,8:46.0,Shooting foul by M. Leonard (drawn by W. Hernangómez),,76,104
331,4,8:46.0,W. Hernangómez misses free throw 1 of 2,,76,104
332,4,8:46.0,Offensive rebound by Team,,76,104
333,4,8:46.0,M. Bridges enters the game for M. Monk,,76,104
334,4,8:46.0,W. Hernangómez makes free throw 2 of 2,,77,104
335,4,8:31.0,,S. Curry misses 2-pt jump shot from 19 ft,77,104
336,4,8:28.0,Defensive rebound by N. Batum,,77,104
337,4,8:23.0,M. Bridges misses 2-pt layup from 2 ft,,77,104
338,4,8:22.0,Offensive rebound by M. Kidd-Gilchrist,,77,104
339,4,8:22.0,M. Kidd-Gilchrist makes 2-pt layup from 1 ft,,79,104
340,4,7:57.0,,N. Stauskas makes 2-pt layup from 3 ft (assist by M. Leonard),79,106
341,4,7:47.0,Personal foul by M. Leonard (drawn by W. Hernangómez),,79,106
342,4,7:47.0,D. Bacon enters the game for N. Batum,,79,106
343,4,7:47.0,F. Kaminsky enters the game for W. Hernangómez,,79,106
344,4,7:40.0,T. Parker misses 2-pt jump shot from 20 ft,,79,106
345,4,7:36.0,,Defensive rebound by N. Stauskas,79,106
346,4,7:21.0,,M. Leonard makes 2-pt jump shot from 19 ft,79,108
347,4,7:09.0,Turnover by T. Parker (bad pass; steal by N. Stauskas),,79,108
348,4,6:56.0,,E. Turner makes 2-pt jump shot from 13 ft,79,110
349,4,6:55.0,Charlotte full timeout,,79,110
350,4,6:55.0,D. Graham enters the game for M. Kidd-Gilchrist,,79,110
351,4,6:55.0,M. Monk enters the game for T. Parker,,79,110
352,4,6:55.0,,J. Layman enters the game for S. Curry,79,110
353,4,6:55.0,,A. Simons enters the game for M. Leonard,79,110
354,4,6:55.0,,G. Trent enters the game for E. Turner,79,110
355,4,6:42.0,M. Monk misses 3-pt jump shot from 28 ft,,79,110
356,4,6:40.0,,Defensive rebound by Z. Collins,79,110
357,4,6:32.0,,Turnover by Z. Collins (bad pass),79,110
358,4,6:16.0,F. Kaminsky makes 3-pt jump shot from 26 ft (assist by M. Monk),,82,110
359,4,5:56.0,,G. Trent misses 3-pt jump shot from 25 ft,82,110
360,4,5:52.0,Defensive rebound by F. Kaminsky,,82,110
361,4,5:45.0,Shooting foul by Z. Collins (drawn by D. Graham),,82,110
362,4,5:45.0,D. Graham makes free throw 1 of 2,,83,110
363,4,5:45.0,D. Graham misses free throw 2 of 2,,83,110
364,4,5:43.0,,Defensive rebound by N. Stauskas,83,110
365,4,5:24.0,,Turnover by N. Stauskas (bad pass; steal by D. Graham),83,110
366,4,5:18.0,D. Graham misses 2-pt jump shot from 3 ft (block by Z. Collins),,83,110
367,4,5:15.0,,Defensive rebound by N. Stauskas,83,110
368,4,5:10.0,,N. Stauskas misses 3-pt jump shot from 25 ft,83,110
369,4,5:07.0,Defensive rebound by D. Bacon,,83,110
370,4,4:58.0,Turnover by F. Kaminsky (bad pass),,83,110
371,4,4:37.0,,Turnover by A. Simons (traveling),83,110
372,4,4:22.0,M. Monk misses 2-pt jump shot from 22 ft,,83,110
373,4,4:21.0,,Defensive rebound by Z. Collins,83,110
374,4,4:09.0,,Z. Collins makes 2-pt layup from 2 ft (assist by N. Stauskas),83,112
375,4,4:09.0,Charlotte full timeout,,83,112
